date,product,category,quantity,price,cost,profit,revenue,total_cost,total_profit,marketing_channel,customer_id,customer_name,customer_email,transaction_id
2024-11-26 16:28:26.119603,Smartphone X,Electronics,3,778.18,416.32,361.86,2334.54,1248.96,1085.59,Paid Ads,4010e251-50ac-42f4-8325-f1738ac19492,Drew Campbell,lisa93@example.org,2cafad19-34f5-4044-8da1-085548fdae68
2024-11-26 16:28:26.119603,Power Bank,Accessories,2,48.34,28.46,19.87,96.67,56.93,39.74,Organic Search,6a62367c-ee47-4cc7-98ee-45ab1bb7d392,Jerry Phillips,jefferythompson@example.net,6416c550-b686-434c-ad88-b67c05689eeb
2024-11-26 16:28:26.119603,Laptop Pro,Electronics,2,1337.17,571.79,765.38,2674.34,1143.58,1530.76,Social Media,a213f74e-2c34-4682-b819-1779afcf740c,Daniel Roman,jose19@example.net,233921f6-31e0-4f32-94b7-60a4ea0928fd
2024-11-26 16:28:26.119603,Gaming Chair,Furniture,2,169.6,77.67,91.93,339.2,155.34,183.86,Organic Search,8a3e1e5c-3c59-4cf3-857d-b33532e53eca,Andrea Smith,diane17@example.net,c1cf259d-396e-4a0b-8b7b-c89ae879fb60
2024-11-26 16:28:26.119603,Wireless Mouse,Accessories,2,46.73,32.02,14.71,93.46,64.04,29.42,Email,11a47eda-67c5-45d9-b416-5cfe9a096fe8,Brian Hall,harristroy@example.org,0387758d-e2fb-4340-aebf-c65bd6ce9442
2024-11-26 16:28:26.119603,Gaming Console,Gaming,2,436.28,268.04,168.25,872.57,536.08,336.49,Email,a3738b47-71d9-46bb-a90d-503e9e5064f3,Paul Morgan,sallytaylor@example.com,6930d555-2cb4-4ddf-a011-cc1fe53f27b4
2024-11-26 16:28:26.119603,Desk Lamp,Furniture,3,80.84,38.62,42.22,242.52,115.87,126.65,Organic Search,c398b30d-7dba-41ee-a032-c043fb48ff21,Dr. Kayla Collier DDS,bowmanmackenzie@example.net,e32ceda0-f8d9-43d2-a5f3-84b40bf0b845
2024-11-26 16:28:26.119603,Microphone Pro,Audio,2,112.92,73.16,39.77,225.84,146.31,79.53,Direct,55a2a593-729a-4d14-8c57-c6b674e8a31c,Patricia Barber,woodthomas@example.com,7374ad5f-cbe3-4d8b-9c1a-0e7f276093ad
2024-11-26 16:28:26.119603,Gaming Chair,Furniture,3,248.27,135.65,112.63,744.82,406.94,337.88,Social Media,b4936f97-0ab1-45e4-82af-890fe2c8e455,Michelle Jones,ymarks@example.org,525dc2a5-3569-4a45-9559-8f2032d3c5bf
2024-11-26 16:28:26.119603,Laptop Pro,Electronics,3,1094.52,512.96,581.56,3283.56,1538.89,1744.67,Referral,c6fe2824-baa7-4cd8-a39e-060282b19a73,Nicole Brown,hmarshall@example.org,8da0a522-d59b-44af-8c58-cea9bc3177bc
2024-11-26 16:28:26.119603,Smartphone X,Electronics,1,938.83,570.6,368.23,938.83,570.6,368.23,Social Media,b8b4fc24-6c83-468e-96b8-aac922aab112,Julia Cooley,uramos@example.org,43ff8b68-660a-4d7e-8f2f-9fd8e357960a
2024-11-26 16:28:26.119603,Laptop Pro,Electronics,1,1196.46,581.21,615.25,1196.46,581.21,615.25,Referral,869b5d54-5fdc-467d-8353-9b3d016ff4ce,Sabrina Vaughan,steveallen@example.org,2c180a67-fd24-4b71-a522-4241ad5524b4
2024-11-26 16:28:26.119603,Smart Watch,Wearables,1,381.39,197.99,183.4,381.39,197.99,183.4,Organic Search,61cedaa0-53a6-45f6-9aeb-2e110ffe13c2,Tiffany Wells,nicole48@example.net,e3444cb1-4836-4153-8a81-20b771123c7a
2024-11-26 16:28:26.119603,Tablet Air,Electronics,1,865.93,374.41,491.52,865.93,374.41,491.52,Paid Ads,7e745044-60c7-4cda-9f14-7e47e44a8a6e,Amanda Ramos,ann66@example.com,7dbf7392-18f6-40a6-a110-851b9d985f9f
2024-11-26 16:28:26.119603,Mechanical Keyboard,Accessories,3,138.37,84.4,53.97,415.11,253.21,161.9,Email,6afe26e8-862e-4854-93f2-b5cbfa10b2db,Tami Ramos,warroyo@example.net,8bd948d3-053c-4cbf-b60b-33f13a3bba09
2024-11-27 16:28:26.119603,Smartphone X,Electronics,2,666.0,461.48,204.53,1332.01,922.96,409.05,Direct,d24e22ac-172a-4dc9-878b-00b49b258e26,Holly Bright,allendanielle@example.org,3e26f1b2-8acd-47fa-bd19-ec6ecdeede25
2024-11-27 16:28:26.119603,Wireless Mouse,Accessories,2,34.51,18.06,16.45,69.02,36.11,32.9,Organic Search,8936e81d-aa6c-45d6-8cfb-9494d52dc59f,Lisa Summers,vcortez@example.net,88b8eb01-c9e4-43c1-8290-cad783a8c0e2
2024-11-27 16:28:26.119603,Gaming Chair,Furniture,1,159.4,92.35,67.05,159.4,92.35,67.05,Paid Ads,654eb18a-f0bf-446c-a112-ce5e1b539137,Matthew Kline,todd18@example.org,64693a38-7011-4233-958b-51a11ab285fb
2024-11-27 16:28:26.119603,Gaming Console,Gaming,3,547.54,350.67,196.87,1642.61,1052.01,590.6,Referral,d8f1a7d9-b8ac-4691-bcb7-57ec441400c5,Chad Roman,patricia76@example.com,7f341abf-f7cd-4835-8754-27b1d30a1fe5
2024-11-27 16:28:26.119603,Laptop Pro,Electronics,2,864.7,406.27,458.43,1729.41,812.54,916.87,Direct,f6b24487-dfdb-4084-a40c-4c3c81fe1c97,Gregory Daugherty,vharper@example.org,339c48ae-4d0b-464b-a254-2da4eaf6b8f8
2024-11-27 16:28:26.119603,Gaming Console,Gaming,2,381.85,218.68,163.17,763.7,437.36,326.34,Organic Search,9d2690bb-6d2f-4333-a308-fa862dae1104,Timothy Gray,oweaver@example.com,ed598a4b-2038-4b68-9c64-62b9c150d926
2024-11-27 16:28:26.119603,Fitness Tracker,Wearables,1,110.11,48.07,62.04,110.11,48.07,62.04,Referral,e6dad173-273b-4a5a-914e-31ba2d0fb928,Melissa Young,lmoore@example.com,7dbbbda0-a2a0-4ee6-99ed-f7fc22e6055b
2024-11-27 16:28:26.119603,Camera DSLR,Photography,1,533.36,360.3,173.07,533.36,360.3,173.07,Referral,3f374bae-b286-40a6-b8d3-746e8999de03,Michael Bowman,angelaburton@example.org,5f9146f5-9f26-45ec-8d0e-1318ea0fe529
2024-11-27 16:28:26.119603,Bluetooth Speaker,Audio,1,35.61,18.51,17.1,35.61,18.51,17.1,Organic Search,a3fd9a03-4a6b-43cb-bb42-cc35f70e1cdd,Ronald Vazquez,thomasbecker@example.com,52494062-28b4-4ba9-be0c-0fdeb2b7558e
2024-11-27 16:28:26.119603,Smart Watch,Wearables,2,326.04,220.1,105.94,652.07,440.19,211.88,Paid Ads,9fffb4ce-5cba-4177-b2a8-c8463b6bbcec,Lee Jones,racheltorres@example.org,d904b406-9bcc-493a-927d-5d1570150f5c
2024-11-27 16:28:26.119603,Bluetooth Speaker,Audio,1,103.01,51.06,51.94,103.01,51.06,51.94,Paid Ads,03d1e725-79e7-4a95-a127-0ba2fb83cc1d,Steven Clayton,kelleyjoe@example.com,d41e8475-662d-4532-89e1-54825830c209
2024-11-27 16:28:26.119603,Smart Watch,Wearables,3,363.27,153.13,210.14,1089.82,459.39,630.43,Referral,82f01d92-d9d6-4dd2-a83e-32f437b150fe,Linda Rodriguez,cooleyangel@example.org,3c06d920-cff7-463a-869b-436932e156cd
2024-11-27 16:28:26.119603,Blender,Appliances,2,99.33,44.84,54.48,198.65,89.69,108.97,Social Media,c31c26b1-cf73-4d77-995f-a05c6afff39d,Joe Castro,deannacohen@example.com,0c1ad04b-daa5-47f3-be25-a6497fe47665
2024-11-27 16:28:26.119603,Desk Lamp,Furniture,2,46.29,24.06,22.23,92.57,48.12,44.45,Referral,a2c10134-7680-492f-b324-4fb654000f74,George Chase,henryjames@example.com,64e35718-b48d-422a-acfa-febef3e89703
2024-11-27 16:28:26.119603,Bluetooth Speaker,Audio,2,52.35,35.79,16.56,104.7,71.57,33.12,Organic Search,e2bb6db0-fd9a-4105-83df-e7d479355349,John Hoover,morriskristopher@example.net,deac9fda-00f6-4b86-ad9c-386684b80fa3
2024-11-27 16:28:26.119603,Gaming Chair,Furniture,2,138.16,80.96,57.2,276.31,161.92,114.39,Social Media,158481fe-f488-479e-9a6a-6e1b1c29dfec,Jason Rocha,danielmccormick@example.org,3d569ba4-08ca-46bc-919e-a5f6632531f9
2024-11-27 16:28:26.119603,Gaming Chair,Furniture,1,278.16,145.87,132.29,278.16,145.87,132.29,Paid Ads,d0b87dae-6e7d-4a7d-8ff6-df1f2e573d1f,Juan Lambert,vargasmadison@example.net,0ff1f671-c101-4fbd-a1aa-8168eac5a54e
2024-11-27 16:28:26.119603,Webcam HD,Accessories,2,119.17,47.92,71.25,238.34,95.83,142.51,Direct,49f6524a-d5e1-4cce-b5f5-4b3bd5258537,Amanda Tran,andersonmark@example.net,7668c150-8691-4e76-815f-02ebebac0c56
2024-11-27 16:28:26.119603,Camera DSLR,Photography,1,815.2,382.72,432.49,815.2,382.72,432.49,Organic Search,1b9f826e-9eeb-459e-a654-d678926fac79,Gina Gregory,jpalmer@example.com,98d5c3a9-1244-4207-b9c9-3f2afdced95f
2024-11-27 16:28:26.119603,Laptop Pro,Electronics,1,1126.12,614.9,511.22,1126.12,614.9,511.22,Direct,bd144265-7566-4450-b995-0fef6b6524d8,Stephen Olson,davidharrington@example.com,c2d4b317-4177-4f2a-8a1d-08b9f9376847
2024-11-27 16:28:26.119603,Smartphone X,Electronics,3,634.84,259.93,374.9,1904.51,779.8,1124.71,Organic Search,dd8b6903-5cb0-4820-ad71-96cf0bb71974,Lynn Rodriguez,cohensteven@example.net,2011cefe-28c2-44e9-b311-1216550a5088
2024-11-27 16:28:26.119603,Coffee Maker,Appliances,1,152.04,93.93,58.11,152.04,93.93,58.11,Referral,101edbaa-1b57-44a2-a791-154061bbf82d,Henry Jones,stacyfields@example.com,e4482a99-0cac-47d6-8aa3-1e434e7d2c82
2024-11-27 16:28:26.119603,Power Bank,Accessories,2,38.98,26.59,12.39,77.96,53.18,24.78,Direct,913b27a7-0acc-427b-90b8-40e263127a9b,Terri Barton,ogarcia@example.com,cfea755c-ef37-45f7-bb04-04989386ef26
2024-11-27 16:28:26.119603,Laptop Pro,Electronics,3,1130.77,664.53,466.24,3392.32,1993.59,1398.73,Social Media,2b655d81-560b-4c94-aafe-d540fe247fe8,Mary Ortiz,briannairwin@example.net,eb2ef8ca-47c1-4e82-9ab2-cb8fc435c433
2024-11-27 16:28:26.119603,Camera DSLR,Photography,3,773.09,510.82,262.27,2319.27,1532.47,786.8,Paid Ads,7942da34-66c1-415b-a853-3dfe443b230f,Melissa Morse,brianbrown@example.com,90b18ffb-226a-45fa-be05-ea8ef0ecd02c
2024-11-27 16:28:26.119603,Camera DSLR,Photography,3,1113.56,703.22,410.34,3340.68,2109.65,1231.03,Organic Search,ed44c97b-cb39-4d02-a470-3f30793d0314,Ashlee Terry,schneiderjames@example.com,30032b05-fccc-49ae-ba32-b3ae26247e48
2024-11-27 16:28:26.119603,Smartphone X,Electronics,2,1104.72,769.28,335.44,2209.44,1538.56,670.89,Organic Search,7f28717e-3f3a-419d-8ee2-8aa182e68178,Laura Phillips,jacob38@example.net,e1f52be0-abb2-42f3-82cd-0c440ecee11f
2024-11-27 16:28:26.119603,Mechanical Keyboard,Accessories,2,109.41,57.41,52.0,218.82,114.82,104.0,Paid Ads,e459ddbb-3376-418d-a20a-15cdbe815748,Jasmine Cox,randallwallace@example.com,f955864a-4db8-48ee-804a-e524ea05e515
2024-11-27 16:28:26.119603,Webcam HD,Accessories,1,76.13,50.92,25.21,76.13,50.92,25.21,Social Media,6d4fdd25-e4d2-4b36-8932-a868197a3a4e,Bryan Chase,whiteandre@example.org,3c2b9e4e-7e7a-453a-b5ef-0e46eeec4fc4
2024-11-28 16:28:26.119603,Coffee Maker,Appliances,1,188.58,92.08,96.5,188.58,92.08,96.5,Organic Search,072aa148-f5f7-43f5-8c5a-180487906c79,Joshua Fox,victoria11@example.com,a589d785-3a30-4928-bb4b-b74fbdb409f2
2024-11-28 16:28:26.119603,Gaming Console,Gaming,3,403.96,187.18,216.78,1211.87,561.53,650.33,Social Media,274f332b-b807-429b-82d7-18c2a100d917,Michael Smith,njackson@example.org,4be781bc-2444-4dd0-a345-7a50abd71c34
2024-11-28 16:28:26.119603,Monitor 4K,Electronics,1,601.94,287.59,314.34,601.94,287.59,314.34,Referral,c7bfd19b-90a0-487d-945f-18d2189840f0,Nicholas Davies,jeffreypatterson@example.net,d1b60dde-f45d-4806-abdf-1e948a0bbf78
2024-11-28 16:28:26.119603,Mechanical Keyboard,Accessories,2,108.22,65.12,43.1,216.44,130.24,86.2,Paid Ads,8a202a94-2181-4b20-9122-790cc39c7c40,Cynthia Arellano,jshelton@example.com,114393cc-ec82-45be-a50d-652beb6f5772
2024-11-28 16:28:26.119603,Wireless Headphones,Audio,2,187.16,126.13,61.03,374.32,252.27,122.05,Organic Search,7f865177-7cf8-46cd-b7f6-91d551fb84a2,Patrick Willis,williamseric@example.net,b2dbd512-6891-44b6-87c8-4fe7d56548b0
2024-11-28 16:28:26.119603,Wireless Mouse,Accessories,3,23.67,15.86,7.81,71.02,47.59,23.43,Organic Search,bee5c9b0-2c0a-4d0d-9962-194b8393d8af,Tammy Hamilton,andredavidson@example.com,f8fb2922-bca2-477e-9106-810cbe1784f9
2024-11-28 16:28:26.119603,Wireless Headphones,Audio,1,156.1,84.6,71.5,156.1,84.6,71.5,Organic Search,29cdce90-6e9d-4955-9e04-ef2ab875f613,Richard Ali,richardferguson@example.com,6d1c00cc-3f60-4508-ad12-0441204b5caa
2024-11-28 16:28:26.119603,Gaming Chair,Furniture,3,337.36,140.79,196.57,1012.08,422.37,589.71,Organic Search,56590dfa-27ec-498c-af5f-28e47233b309,Joseph Thomas,djacobs@example.net,77652772-5fda-4b12-ab3d-81ae21b0fa83
2024-11-28 16:28:26.119603,Tablet Air,Electronics,1,422.55,211.31,211.24,422.55,211.31,211.24,Social Media,2ebd16c0-5be9-4e06-8d52-71d59e06bb0d,Tara Rodriguez,edavenport@example.com,e3fb9e04-f920-4a19-9320-e5c18878aa44
2024-11-28 16:28:26.119603,Smartphone X,Electronics,3,822.05,362.82,459.23,2466.15,1088.45,1377.7,Organic Search,eecc969f-1214-40f0-b248-ab64fec7624c,Cory Powell,nicole31@example.net,62a96fe8-46ac-48b2-b155-ed40cfd7439e
2024-11-28 16:28:26.119603,Gaming Chair,Furniture,1,182.79,82.95,99.84,182.79,82.95,99.84,Paid Ads,78431da0-f370-4eb1-814b-71d073606872,Steven Hunter,tara02@example.net,2818805f-10e5-472f-9c0d-b71bea4c4b71
2024-11-28 16:28:26.119603,Webcam HD,Accessories,3,102.46,48.03,54.43,307.37,144.08,163.29,Email,d0905024-7b4a-4916-9a9e-53a67d210627,Reginald Bullock,cbaker@example.org,f4c287ec-d84c-4679-b9cf-e0dc7fc95bd1
2024-11-28 16:28:26.119603,Smartphone X,Electronics,1,678.07,399.81,278.27,678.07,399.81,278.27,Referral,5e05c3f2-afd8-40ea-9106-5cd4f4e15de0,Denise Melton,wharper@example.org,dc2c3e9d-b3dc-4cdb-a056-c78be79740bc
2024-11-28 16:28:26.119603,USB Drive,Accessories,2,36.38,24.42,11.96,72.76,48.83,23.93,Email,cdadecbe-a218-434a-a988-33c7586fec82,Stephen Robinson,hallison@example.org,2589260f-000a-45ec-8375-c153859dfbbf
2024-11-28 16:28:26.119603,USB Drive,Accessories,3,42.12,19.72,22.4,126.37,59.15,67.21,Paid Ads,031840db-0bca-4e13-bd35-7d3d7bbc5f0a,Sheila Robles,baileyjill@example.org,cb245067-b0c3-48f0-a1ba-05e750302bc3
2024-11-28 16:28:26.119603,Wireless Headphones,Audio,1,165.02,101.85,63.16,165.02,101.85,63.16,Organic Search,76fd4162-9fea-4361-be0a-0ab574a03fd6,David Clayton,alexandra25@example.net,7e610d5a-e4b0-44b9-b084-6213c468ac75
2024-11-28 16:28:26.119603,Webcam HD,Accessories,2,52.33,27.82,24.51,104.66,55.64,49.02,Email,76d95707-7f27-4f35-b551-889ab3497655,Bridget Johnson,fjames@example.net,4d697c22-556c-42ce-a2a3-ff143213f3c8
2024-11-28 16:28:26.119603,Gaming Chair,Furniture,3,156.97,80.4,76.57,470.91,241.2,229.71,Social Media,1fe71044-f3e8-4a26-88e4-77d8a901d9eb,Nicole Stone,douglas74@example.net,69fe4656-c2ac-4586-944c-eef52dcf9677
2024-11-28 16:28:26.119603,Monitor 4K,Electronics,2,414.94,258.27,156.68,829.88,516.53,313.35,Direct,6f1b0581-fe8c-47f0-8893-0f523077df18,Cynthia Jackson,lunavictor@example.net,ac9ee23e-c593-4cba-896f-6c5b4c479c46
2024-11-28 16:28:26.119603,Wireless Mouse,Accessories,2,55.52,22.67,32.86,111.04,45.33,65.71,Organic Search,1a4ff356-4ffe-4f6a-81be-2775bef22c18,Joshua Tyler,perezstephen@example.net,ca3fb891-e2ca-4111-980b-1a71e79ae3d5
2024-11-28 16:28:26.119603,Wireless Mouse,Accessories,1,33.35,16.81,16.54,33.35,16.81,16.54,Social Media,c3be9208-ca30-4717-8e1b-7249d2ccdc40,Jeffrey Mills,alexanderrandall@example.org,74b465b1-9986-47e5-bab1-d8025f74b97e
2024-11-28 16:28:26.119603,Blender,Appliances,3,77.76,51.1,26.66,233.27,153.3,79.97,Organic Search,6df700ba-60e9-4edc-8f19-3fc212f4437f,Kimberly Henderson,jamesmichael@example.org,78a5790b-33ac-4b31-9ab1-bc97cb720202
2024-11-28 16:28:26.119603,Laptop Pro,Electronics,2,1130.18,540.5,589.68,2260.36,1081.0,1179.36,Direct,52d5a1a9-2c65-4cbc-b1f0-62749e4018ad,Amy Munoz,okirby@example.net,1dcf2266-5d91-4a27-ad67-e473050679de
2024-11-28 16:28:26.119603,Fitness Tracker,Wearables,1,70.25,35.42,34.84,70.25,35.42,34.84,Social Media,d5a0dab7-0bdc-43a7-be3c-10bee552296e,Michael Ortiz,solomonmary@example.com,2cac74ed-e4ee-4514-a7b5-97b6452b845f
2024-11-28 16:28:26.119603,Power Bank,Accessories,3,34.79,16.67,18.12,104.37,50.0,54.36,Email,eaf6e997-05f0-4323-843f-918f886251ec,Jeanne Jacobson,kfernandez@example.org,5a816d5e-ccc3-422a-812f-4675388c1fe6
2024-11-28 16:28:26.119603,Coffee Maker,Appliances,2,187.23,91.61,95.62,374.46,183.23,191.23,Organic Search,8d6577c9-b560-4069-b9a8-6a41deea67b6,Jesse Blackburn,ephillips@example.com,052e8a27-002a-47fb-8ab5-ef9d8b42cd57
2024-11-28 16:28:26.119603,Blender,Appliances,2,55.26,25.3,29.97,110.53,50.59,59.93,Direct,d1063ad5-f3f5-4e8a-aea7-2329bd8c0a02,Andrew Taylor,jacquelineoneill@example.net,49a10c45-3aa2-4b84-aabf-9d340b565c3d
2024-11-28 16:28:26.119603,Monitor 4K,Electronics,3,444.56,289.95,154.61,1333.68,869.86,463.82,Paid Ads,e0fa9242-29e5-45cc-b295-779ffa7129d6,Traci Smith,johnoliver@example.com,b5a1734f-3162-4118-9f1b-8357d5483a85
2024-11-28 16:28:26.119603,Power Bank,Accessories,1,27.66,18.58,9.08,27.66,18.58,9.08,Email,ae970744-d292-4cd3-a8be-cf5be5645bc2,Alexandra Melendez,howardstewart@example.com,f946c8ae-81ee-4550-ba52-81dd70072f93
2024-11-28 16:28:26.119603,Blender,Appliances,1,66.66,37.48,29.18,66.66,37.48,29.18,Organic Search,60d76718-f687-4326-b65c-2cbb7f6a4e8b,Timothy Richmond,ramireztimothy@example.org,220e3fe0-1590-4aec-bae3-44227f27eb66
2024-11-28 16:28:26.119603,Bluetooth Speaker,Audio,1,74.13,35.23,38.89,74.13,35.23,38.89,Direct,a66f4965-e6fd-4727-80a3-230b47a05f94,Deborah Boyd,allenjessica@example.org,e7ddb1bc-8fbb-425a-a356-f1a8aa886d33
2024-11-28 16:28:26.119603,Bluetooth Speaker,Audio,1,78.99,41.94,37.04,78.99,41.94,37.04,Social Media,e4e5bd07-2077-4bf5-bdc2-8b04e2d7547c,Daniel Baker,ekelly@example.com,06f56139-1f75-487e-b308-13d575e41e96
2024-11-29 16:28:26.119603,Desk Lamp,Furniture,1,81.28,40.14,41.15,81.28,40.14,41.15,Social Media,59a4b7b4-214a-4560-9adb-11a6bad0fc06,Dana Arias,bmurillo@example.net,81ee01de-86db-4000-af71-4b9c2ecabbaf
2024-11-29 16:28:26.119603,Camera DSLR,Photography,3,1204.8,749.93,454.88,3614.41,2249.78,1364.63,Referral,d948ebfb-b423-45e0-a236-c747b7a2063c,Alexandra Howard,kduncan@example.com,2259d14a-6e81-46f7-a75d-c555d567c594
2024-11-29 16:28:26.119603,USB Drive,Accessories,3,20.87,11.78,9.08,62.6,35.35,27.25,Paid Ads,fe3d3d46-5249-4bf3-9394-f84804f3d969,Cassandra Meadows,marc02@example.org,333aa39a-9f52-4754-90d3-8dca3c90fd8b
2024-11-29 16:28:26.119603,Coffee Maker,Appliances,2,128.05,61.47,66.58,256.09,122.94,133.15,Direct,692389d1-5240-40d3-9565-7c9a108b0180,Tracy Lucas,guerrerodiana@example.org,baa5f276-effa-41f3-8514-d48b3f5e3f0c
2024-11-29 16:28:26.119603,Gaming Console,Gaming,2,357.3,210.8,146.51,714.61,421.6,293.01,Social Media,c66f6dd3-b22e-4a73-912d-1e1e23808ce0,Xavier Young,vjones@example.com,c701d681-fd22-4097-b128-7a2f7926da42
2024-11-29 16:28:26.119603,Webcam HD,Accessories,1,93.91,38.23,55.67,93.91,38.23,55.67,Direct,82d158d3-e30e-4be7-a795-3c29a2c5494f,Christopher Morales,joshua10@example.com,44897003-ccbf-4dce-aa31-47722459bc1e
2024-11-29 16:28:26.119603,Fitness Tracker,Wearables,1,71.49,45.17,26.32,71.49,45.17,26.32,Organic Search,e403e73e-a0a8-438e-b84b-85478804071a,Marcus Brown,mendozacharles@example.net,38636b35-0eb4-408e-bf17-b83370e75a8a
2024-11-29 16:28:26.119603,Microphone Pro,Audio,3,126.39,52.28,74.1,379.16,156.85,222.31,Email,b272022f-9673-46d3-a954-7ec023fb9c62,Adam Howell,jonathan87@example.com,fcd66372-f9a0-4983-ae0e-097534dcef36
2024-11-29 16:28:26.119603,Fitness Tracker,Wearables,2,83.72,37.32,46.4,167.44,74.63,92.81,Referral,f3c76029-0cc2-462a-a988-d1192e5f08c7,Kimberly Carpenter,maysdavid@example.org,9c97f718-18a5-4d5d-ba00-e5427b0dbf46
2024-11-29 16:28:26.119603,USB Drive,Accessories,1,43.73,29.91,13.82,43.73,29.91,13.82,Social Media,572705cc-1911-4a0c-8f71-61d47949c260,John Brown,robinsonkrystal@example.net,52f3a9f4-b848-4dfd-bf1c-bc78ae74b5de
2024-11-29 16:28:26.119603,Tablet Air,Electronics,3,596.18,364.61,231.57,1788.55,1093.83,694.72,Social Media,00cdacdb-1766-4384-9126-38f73ff5c0f6,Emily Weeks,sancheztroy@example.net,18d7b785-4a6c-4507-954a-7bd552f340ee
2024-11-29 16:28:26.119603,Laptop Pro,Electronics,1,1408.72,675.34,733.38,1408.72,675.34,733.38,Email,cbc7d456-64c2-478e-a621-e42cb74a3c30,Kelsey Avila,ycooke@example.net,b28ac194-91a4-45fc-9f04-88d4dc7db92c
2024-11-29 16:28:26.119603,USB Drive,Accessories,2,39.89,17.75,22.14,79.78,35.49,44.28,Organic Search,216cb2a6-b32e-4487-bdd2-d8b311b67dba,Tammy Hernandez,pamela40@example.com,08ddf4a9-d39d-4f76-ba20-ac681f74e918
2024-11-29 16:28:26.119603,Tablet Air,Electronics,3,568.14,308.67,259.47,1704.43,926.01,778.42,Direct,01abd907-1452-4f79-9a3e-76897764310f,Elizabeth Oneal,bhernandez@example.com,8b2a644f-12e8-4178-96f2-4ef031ef7ce2
2024-11-29 16:28:26.119603,Laptop Pro,Electronics,3,1495.79,948.32,547.47,4487.37,2844.95,1642.42,Organic Search,c6ceba62-fba1-4a46-a4ac-5e24aa4ac9dd,Rachel Meadows,calebwilliams@example.net,0d64091c-50d4-44cb-8fbe-198b58cd929c
2024-11-29 16:28:26.119603,Bluetooth Speaker,Audio,3,73.67,48.85,24.83,221.02,146.54,74.48,Email,12668f86-9261-4f3d-b02d-caeed82e0bc0,Brent Wall,michael61@example.com,30e0ea04-3f60-4e3c-88dd-369f78949003
2024-11-29 16:28:26.119603,Coffee Maker,Appliances,1,98.53,65.87,32.67,98.53,65.87,32.67,Paid Ads,9ce01a4f-7f6a-4591-90ad-842e7e801563,Rachel Mcgee,robert61@example.com,e991c049-cc28-4264-9e23-6cdd9afacd37
2024-11-29 16:28:26.119603,Gaming Chair,Furniture,3,194.26,103.67,90.59,582.77,311.0,271.77,Social Media,c90d098c-c385-42cb-b076-97924f80623e,Wayne Yoder,kevinjohnson@example.net,6c2397ba-2729-4865-ad42-51d0ae118c67
2024-11-29 16:28:26.119603,Wireless Mouse,Accessories,2,63.98,34.32,29.66,127.96,68.64,59.32,Referral,ffdb7e71-1894-4a02-87d9-d1aecf44f58a,Shari Sparks,emily12@example.net,dbdd1032-0407-4dbf-afa0-af0b4d1d6a85
2024-11-29 16:28:26.119603,Power Bank,Accessories,3,29.71,15.44,14.27,89.13,46.32,42.81,Organic Search,87985929-620e-4a77-bcf5-97c2b343a0bb,Antonio Pitts,jvaughn@example.com,c16e15e6-ddf0-4e4c-9ef6-5dc714d7775a
2024-11-29 16:28:26.119603,Microphone Pro,Audio,3,92.54,42.21,50.33,277.63,126.63,151.0,Organic Search,8e4860c3-99ee-4426-b7db-80cf73094977,Logan Perkins,eric46@example.org,896fbaf8-fe1a-4219-8d30-296cf3fdfc82
2024-11-29 16:28:26.119603,Gaming Console,Gaming,1,482.62,252.49,230.13,482.62,252.49,230.13,Referral,1fc69e88-8b1d-4d70-9d3d-1cad7aefff39,Christopher Hamilton,alan15@example.org,9bc38dc5-80f4-4ab6-a328-be4cc0e816e2
2024-11-29 16:28:26.119603,Power Bank,Accessories,1,50.82,34.97,15.85,50.82,34.97,15.85,Email,f14eb6ce-6c1a-4943-87c1-9ac995555838,Victoria Douglas,jennifer66@example.org,af556977-df53-461f-87cf-b87f11ed0258
2024-11-29 16:28:26.119603,Mechanical Keyboard,Accessories,2,196.37,91.97,104.41,392.74,183.93,208.81,Organic Search,44daeffd-3875-4c65-be70-43c719f1baaf,Belinda Clark MD,christopheradams@example.net,03b9cbfe-bd38-42f5-b27f-500216640f5d
2024-11-29 16:28:26.119603,Monitor 4K,Electronics,1,276.42,115.39,161.02,276.42,115.39,161.02,Direct,dc692588-f3bf-4f69-b510-ed10c2b50e15,James Oliver,matthew51@example.net,1ffc61d6-5a8b-4e92-9838-9cb5ba5634f5
2024-11-29 16:28:26.119603,Fitness Tracker,Wearables,3,120.78,78.36,42.42,362.35,235.09,127.26,Organic Search,6ce24e4b-a2ff-45bb-8bff-ee8e0d73afe4,Andrea Gates,danielhartman@example.net,f27001c9-1b7f-473f-adfb-2ef4aebc8a95
2024-11-29 16:28:26.119603,Fitness Tracker,Wearables,1,100.27,60.24,40.03,100.27,60.24,40.03,Social Media,0d034cd3-36e0-426b-878f-6efbb387eb03,Melissa Wright,riosmelanie@example.com,76dea0b0-cc29-4224-9b55-d1dde37095db
2024-11-29 16:28:26.119603,Mechanical Keyboard,Accessories,2,201.62,120.53,81.09,403.23,241.06,162.18,Direct,c8649a1c-359b-4d5c-b3ae-4b7d7843c283,Cheryl Spencer,joseph09@example.com,851ef72d-20a6-42e8-aa4e-f9d4579fe326
2024-11-29 16:28:26.119603,Desk Lamp,Furniture,3,40.04,17.28,22.76,120.12,51.83,68.29,Social Media,73373978-4186-4b3c-96ce-afd482833123,Joan Carson,davisanthony@example.net,3502d52e-15b2-40bd-8237-130d795083a6
